robustness_category,difficulty,object_specie_pair,num_questions,question,average_technical_accuracy,average_comprehensiveness,average_relevance,average_style_and_clarity,average_overall_score
unanswerable,general,capsule-crack,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,5.0,1.0
unanswerable,general,capsule-crack,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",4.4,3.4,4.4,5.0,3.4
unanswerable,general,capsule-crack,5,Explain the intended function or use of the hammer shown.,4.6,3.0,4.6,5.0,3.8
unanswerable,general,capsule-crack,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.8,3.4,5.0,5.0,3.4
unanswerable,general,capsule-crack,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.8,1.6,1.8,4.8,1.6
unanswerable,general,capsule-crack,5,What is the diameter of the bottle cap on the left of the image?,4.8,3.6,4.8,5.0,3.6
unanswerable,general,capsule-crack,5,What is the voltage rating printed on the device?,4.4,3.2,4.8,5.0,3.6
unanswerable,general,capsule-crack,5,What is wrong with the pear in the image?,4.6,3.2,4.6,5.0,3.2
unanswerable,general,capsule-faulty_imprint,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,5.0,1.0
unanswerable,general,capsule-faulty_imprint,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.2,2.8,4.2,5.0,3.2
unanswerable,general,capsule-faulty_imprint,5,Explain the intended function or use of the hammer shown.,4.8,3.2,5.0,5.0,3.6
unanswerable,general,capsule-faulty_imprint,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.6,3.0,4.8,5.0,3.0
unanswerable,general,capsule-faulty_imprint,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,5.0,1.0
unanswerable,general,capsule-faulty_imprint,5,What is the diameter of the bottle cap on the left of the image?,4.8,3.4,5.0,5.0,3.6
unanswerable,general,capsule-faulty_imprint,5,What is the voltage rating printed on the device?,4.8,3.6,5.0,5.0,3.6
unanswerable,general,capsule-faulty_imprint,5,What is wrong with the pear in the image?,4.4,3.0,5.0,5.0,3.0
unanswerable,general,capsule-good,5,Confirm that there are no major defects in the object shown.,5.0,4.4,5.0,5.0,4.4
unanswerable,general,capsule-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",5.0,3.6,5.0,5.0,3.8
unanswerable,general,capsule-good,5,Explain the intended function or use of the hammer shown.,4.6,3.4,4.8,5.0,3.8
unanswerable,general,capsule-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.8,3.8,5.0,5.0,4.0
unanswerable,general,capsule-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,5.0,4.0,5.0,5.0,4.0
unanswerable,general,capsule-good,5,What is the diameter of the bottle cap on the left of the image?,5.0,4.4,5.0,5.0,4.6
unanswerable,general,capsule-good,5,What is the voltage rating printed on the device?,5.0,4.6,5.0,5.0,4.6
unanswerable,general,capsule-good,5,What is wrong with the pear in the image?,4.8,3.4,5.0,5.0,3.6
unanswerable,general,capsule-poke,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,4.6,1.0
unanswerable,general,capsule-poke,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.0,2.6,4.2,5.0,3.0
unanswerable,general,capsule-poke,5,Explain the intended function or use of the hammer shown.,4.4,3.2,4.8,5.0,3.6
unanswerable,general,capsule-poke,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",5.0,3.4,5.0,5.0,3.6
unanswerable,general,capsule-poke,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.2,4.8,1.0
unanswerable,general,capsule-poke,5,What is the diameter of the bottle cap on the left of the image?,5.0,3.6,5.0,5.0,4.0
unanswerable,general,capsule-poke,5,What is the voltage rating printed on the device?,5.0,4.6,5.0,5.0,4.8
unanswerable,general,capsule-poke,5,What is wrong with the pear in the image?,4.0,3.0,4.8,5.0,3.0
unanswerable,general,capsule-scratch,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.6,5.0,1.0
unanswerable,general,capsule-scratch,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.6,3.0,4.6,5.0,3.0
unanswerable,general,capsule-scratch,5,Explain the intended function or use of the hammer shown.,4.6,3.2,5.0,5.0,3.8
unanswerable,general,capsule-scratch,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.8,3.4,5.0,5.0,3.6
unanswerable,general,capsule-scratch,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,5.0,1.0
unanswerable,general,capsule-scratch,5,What is the diameter of the bottle cap on the left of the image?,4.8,3.4,5.0,5.0,4.0
unanswerable,general,capsule-scratch,5,What is the voltage rating printed on the device?,4.6,3.6,5.0,5.0,3.8
unanswerable,general,capsule-scratch,5,What is wrong with the pear in the image?,4.2,3.0,5.0,5.0,3.0
unanswerable,general,capsule-squeeze,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.2,5.0,1.0
unanswerable,general,capsule-squeeze,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",3.4,2.6,4.0,5.0,3.0
unanswerable,general,capsule-squeeze,5,Explain the intended function or use of the hammer shown.,4.8,3.8,5.0,5.0,4.2
unanswerable,general,capsule-squeeze,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",5.0,3.8,5.0,5.0,3.8
unanswerable,general,capsule-squeeze,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.8,1.0
unanswerable,general,capsule-squeeze,5,What is the diameter of the bottle cap on the left of the image?,5.0,4.2,5.0,5.0,4.2
unanswerable,general,capsule-squeeze,5,What is the voltage rating printed on the device?,5.0,4.6,5.0,5.0,5.0
unanswerable,general,capsule-squeeze,5,What is wrong with the pear in the image?,4.2,3.0,5.0,5.0,3.0
unanswerable,general,capsules-bad,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.6,5.0,1.0
unanswerable,general,capsules-bad,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",4.2,3.0,4.4,5.0,3.0
unanswerable,general,capsules-bad,5,Explain the intended function or use of the hammer shown.,4.6,3.0,5.0,5.0,3.4
unanswerable,general,capsules-bad,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.2,3.0,5.0,5.0,3.0
unanswerable,general,capsules-bad,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.8,1.0
unanswerable,general,capsules-bad,5,What is the diameter of the bottle cap on the left of the image?,4.4,3.0,5.0,5.0,3.0
unanswerable,general,capsules-bad,5,What is the voltage rating printed on the device?,4.2,3.0,5.0,5.0,3.0
unanswerable,general,capsules-bad,5,What is wrong with the pear in the image?,4.0,2.8,5.0,5.0,3.0
unanswerable,general,capsules-good,5,Confirm that there are no major defects in the object shown.,4.8,4.8,5.0,5.0,4.8
unanswerable,general,capsules-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",4.4,3.0,4.6,5.0,3.0
unanswerable,general,capsules-good,5,Explain the intended function or use of the hammer shown.,4.8,3.8,5.0,5.0,4.2
unanswerable,general,capsules-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",4.8,3.2,5.0,5.0,3.8
unanswerable,general,capsules-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,5.0,4.0,5.0,5.0,4.0
unanswerable,general,capsules-good,5,What is the diameter of the bottle cap on the left of the image?,5.0,4.4,4.8,5.0,4.6
unanswerable,general,capsules-good,5,What is the voltage rating printed on the device?,4.8,4.4,5.0,5.0,4.4
unanswerable,general,capsules-good,5,What is wrong with the pear in the image?,4.8,3.0,5.0,5.0,3.4
unanswerable,general,carpet-color,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.4,4.8,1.0
unanswerable,general,carpet-color,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",1.2,1.2,1.2,4.8,1.2
unanswerable,general,carpet-color,5,Explain the intended function or use of the hammer shown.,4.0,3.2,4.8,5.0,3.4
unanswerable,general,carpet-color,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",3.8,3.2,5.0,5.0,3.2
unanswerable,general,carpet-color,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.4,1.0
unanswerable,general,carpet-color,5,What is the diameter of the bottle cap on the left of the image?,4.2,3.6,4.8,5.0,3.6
unanswerable,general,carpet-color,5,What is the voltage rating printed on the device?,3.8,3.4,4.6,4.8,3.8
unanswerable,general,carpet-color,5,What is wrong with the pear in the image?,3.4,2.8,4.2,5.0,3.2
unanswerable,general,carpet-good,5,Confirm that there are no major defects in the object shown.,4.6,4.6,5.0,5.0,4.4
unanswerable,general,carpet-good,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",2.8,2.0,2.4,4.8,2.2
unanswerable,general,carpet-good,5,Explain the intended function or use of the hammer shown.,4.4,3.8,5.0,5.0,4.0
unanswerable,general,carpet-good,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",3.8,4.0,5.0,4.8,3.8
unanswerable,general,carpet-good,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,5.0,4.0,5.0,4.8,4.0
unanswerable,general,carpet-good,5,What is the diameter of the bottle cap on the left of the image?,5.0,4.2,5.0,5.0,4.4
unanswerable,general,carpet-good,5,What is the voltage rating printed on the device?,4.2,4.2,5.0,5.0,4.2
unanswerable,general,carpet-good,5,What is wrong with the pear in the image?,4.0,3.4,5.0,5.0,3.4
unanswerable,general,carpet-hole,5,Confirm that there are no major defects in the object shown.,1.0,1.0,1.6,5.0,1.0
unanswerable,general,carpet-hole,5,"Does the chair in the image have any defects? If so, describe the defect or anomaly and specify its location (e.g., upper-left, center, bottom-right).",1.2,1.2,1.2,4.8,1.2
unanswerable,general,carpet-hole,5,Explain the intended function or use of the hammer shown.,3.8,3.2,4.8,5.0,3.2
unanswerable,general,carpet-hole,5,"List the main attributes of the cardboard box in the image (e.g., color, physical condition, and material).",3.2,3.2,5.0,5.0,3.2
unanswerable,general,carpet-hole,5,Product appears to be normal and defect-free. Please confirm that it meets the normal product quality standards.,1.0,1.0,1.0,4.0,1.0
unanswerable,general,carpet-hole,5,What is the diameter of the bottle cap on the left of the image?,4.0,3.4,4.6,5.0,3.4
unanswerable,general,carpet-hole,5,What is the voltage rating printed on the device?,4.0,3.2,4.8,5.0,3.6
